source_type,source_id,name,series,series_source_id,genre,rarity,image_url,about,favorites,archetype,stats,potency,elemental_type,elemental_resistances
mal,184666,Riku Tamanaha,Aharen-san wa Hakarenai,49520,Anime,2,https://cdn.myanimelist.net/images/characters/4/573186.jpg,"Tamanaha is a kogyaru and former, (and then later) classmate of Aharen. She first appears in chapter 71 of the manga.",20,Ally,"{""hp"": 94, ""atk"": 86, ""mag"": 88, ""vit"": 87, ""spr"": 91, ""int"": 94, ""spd"": 81, ""lck"": 94}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,187749,Yumiella Dolkness,Akuyaku Reijou Level 99: Watashi wa Ura-Boss desu ga Maou dewa Arimasen,54837,Anime,3,https://cdn.myanimelist.net/images/characters/11/554375.jpg,"The heroine of the otome game, in whose body an ordinary Japanese girl was reborn. The daughter of the Earl of Dolkness. A villainess wielding dark magic and a hidden final boss. Remembering her past life, Yumiella does not intend to confront the main character Alicia Ehnleit and create chaos in the game. She just wants to live a peaceful life away from the romantic hustle and bustle. As an avid gamer in the real world, Yumiella decided to use her gaming skills to raise her level in order to defeat the Demon Lord on her own if necessary.",541,Warlock,"{""hp"": 83, ""atk"": 70, ""mag"": 146, ""vit"": 73, ""spr"": 99, ""int"": 138, ""spd"": 101, ""lck"": 73}","{""Mage"": ""C"", ""Attacker"": ""D"", ""Healer"": ""D"", ""Buffer"": ""D"", ""Debuffer"": ""S"", ""Defender"": ""D"", ""Specialist"": ""D""}","[""dark"", ""void""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""resist"", ""light"": ""weak"", ""dark"": ""resist""}"
mal,187756,Alicia Ehnleit,Akuyaku Reijou Level 99: Watashi wa Ura-Boss desu ga Maou dewa Arimasen,54837,Anime,2,https://cdn.myanimelist.net/images/characters/16/521711.jpg,"The heroine of the game. She is fearful of Yumiella, due to her light magic making her perceive the latter as a dark smoke with glowing eyes; however, she soon began to warm up to her. Alicia attempts to meet Yumiella halfway in order to befriend her, but at some points, the capture targets block her due to their distrustfulness of Yumiella, even hindering Alicia from leveling up, leaving her weak and unprepared to face the Demon Lord._x000D_
_x000D_
(Source: Wikipedia)",5,Sage of Light,"{""hp"": 67, ""atk"": 60, ""mag"": 65, ""vit"": 92, ""spr"": 131, ""int"": 130, ""spd"": 71, ""lck"": 81}","{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""S"", ""Buffer"": ""S"", ""Debuffer"": ""D"", ""Defender"": ""D"", ""Specialist"": ""D""}","[""light""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""resist"", ""dark"": ""weak""}"
mal,234463,Eleanora Hillrose,Akuyaku Reijou Level 99: Watashi wa Ura-Boss desu ga Maou dewa Arimasen,54837,Anime,2,https://cdn.myanimelist.net/images/characters/11/521715.jpg,"The daughter of Duke Hillrose, the leader of the radical nobles. She initially approached Yumiella to have her join her faction, but ends up revealing herself to be a lovestruck, naïve girl hopelessly in love with Prince Edwin. Her ""friends"" use Eleonora as a scapegoat to pick on Alicia, though she is unaware that their actions are making her look bad in Prince Edwin's eyes. Eleonora befriends Yumiella over their shared love of dragons and the fact that Yumiella isn't taking advantage of her, being able to be honest and open with her alone. Like Patrick, she does not fear Yumiella and may possibly have feelings for her._x000D_
_x000D_
(Source: Wikipedia)",19,Swordsman,"{""hp"": 102, ""atk"": 128, ""mag"": 63, ""vit"": 118, ""spr"": 65, ""int"": 71, ""spd"": 103, ""lck"": 93}","{""Mage"": ""C"", ""Attacker"": ""B"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""resist"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,187751,Rita,Akuyaku Reijou Level 99: Watashi wa Ura-Boss desu ga Maou dewa Arimasen,54837,Anime,1,https://cdn.myanimelist.net/images/characters/14/540268.jpg,"A maid who works for Yumiella at her house. She doesn't hold much distance towards her mistress, but is annoyed with her hairbrained thinking._x000D_
_x000D_
(Source: Wikipedia)",2,Ally,"{""hp"": 92, ""atk"": 90, ""mag"": 87, ""vit"": 88, ""spr"": 89, ""int"": 93, ""spd"": 80, ""lck"": 88}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,245459,Sara,Akuyaku Reijou Level 99: Watashi wa Ura-Boss desu ga Maou dewa Arimasen,54837,Anime,1,https://cdn.myanimelist.net/images/characters/5/543076.jpg,,1,Ally,"{""hp"": 88, ""atk"": 86, ""mag"": 88, ""vit"": 91, ""spr"": 88, ""int"": 91, ""spd"": 93, ""lck"": 87}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,22370,Yuri Nakamura,Angel Beats!,6547,Anime,3,https://cdn.myanimelist.net/images/characters/7/119951.jpg,"Yuri's armament_x000D_
Hand Grenade_x000D_
Beretta 92 pistol_x000D_
Retractable Knife._x000D_
TDI KRISS Super V Vector _x000D_
Cheytac M200_x000D_
M4-A1 with Beta C-Mag and CQB-R_x000D_
_x000D_
Yuri, the leader of the Shinda Sekai Sensen or SSS, the rebellious faction against the god who destined her to have an unreasonable life. She is determined to fight against the evil of the afterlife and is one of the strongest minded. She is one of the two main protagonist of the anime. She has a very strong personality and is the main rival of Angel.",3194,Gunslinger,"{""hp"": 70, ""atk"": 127, ""mag"": 63, ""vit"": 71, ""spr"": 75, ""int"": 65, ""spd"": 127, ""lck"": 131}","{""Mage"": ""C"", ""Attacker"": ""B"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""resist"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,22369,Kanade Tachibana,Angel Beats!,6547,Anime,3,https://cdn.myanimelist.net/images/characters/10/289337.jpg,"Height: 150 cm_x000D_
Favorite Food: Mapo Tofu_x000D_
_x000D_
Tenshi has a variety of self-defense skills at her disposal, which she calls ""Guard Skills.""_x000D_
_x000D_
_x000D_
Tenshi is the nickname the SSS gives her based on Yuri's belief that she must be a representative of god. Tenshi is one of the two main female characters of the anime. Her name means ""Angel,"" though she has stated she isn't one. The main plot of the anime revolves around her rivalry with Yuri, as Tenshi is believed to be the enemy of the Afterlife._x000D_
_x000D_
She never admits her name as ""Angel."" Instead, she calls herself the Student Council President of the school, who oversees the process of the afterlife.",14181,Templar,"{""hp"": 101, ""atk"": 106, ""mag"": 77, ""vit"": 140, ""spr"": 125, ""int"": 99, ""spd"": 71, ""lck"": 65}","{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""B"", ""Buffer"": ""D"", ""Debuffer"": ""D"", ""Defender"": ""S"", ""Specialist"": ""D""}","[""light""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""resist"", ""dark"": ""weak""}"
mal,24513,Hisako,Angel Beats!,6547,Anime,2,https://cdn.myanimelist.net/images/characters/2/98688.jpg,"She is the co-founder of the band with Iwasawa, and the band's guitarist. She is smart, energetic and loves to pick on Sekine. Mahjong is one of her other interests alongside music.",34,Samurai,"{""hp"": 101, ""atk"": 128, ""mag"": 58, ""vit"": 102, ""spr"": 72, ""int"": 68, ""spd"": 132, ""lck"": 103}","{""Mage"": ""C"", ""Attacker"": ""B"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""resist"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,38508,Hitomi,Angel Beats!,6547,Anime,2,https://cdn.myanimelist.net/images/characters/9/105844.jpg,First appearance: episode 7,3,Ally,"{""hp"": 87, ""atk"": 90, ""mag"": 91, ""vit"": 95, ""spr"": 91, ""int"": 86, ""spd"": 91, ""lck"": 89}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,24516,Miyuki Irie,Angel Beats!,6547,Anime,2,https://cdn.myanimelist.net/images/characters/7/95171.jpg,Irie is fond of ghost stories but has the worst of it when it comes to anything about ghosts. She is cute and enjoys everything as much as she can. She plays drums in Iwasawa and Hisako's band. She enjoys her time the most when Sekine is around.,18,Dancer,"{""hp"": 72, ""atk"": 98, ""mag"": 86, ""vit"": 68, ""spr"": 70, ""int"": 69, ""spd"": 129, ""lck"": 130}","{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""D"", ""Buffer"": ""S"", ""Debuffer"": ""S"", ""Defender"": ""D"", ""Specialist"": ""D""}","[""wind""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""weak"", ""wind"": ""resist"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,24512,Masami Iwasawa,Angel Beats!,6547,Anime,2,https://cdn.myanimelist.net/images/characters/12/117224.jpg,"Always giving a cool look, she is a talented vocalist and plays guitar. She formed a band in the Afterlife called Girls Dead Monster with her best friend Hisako. She also writes songs and composes music for her band. It was only through conquering her insecurities that she gained her charisma and it was her passion that drove her to dedicate her life (and her afterlife) to sing meaningful, inspiring songs that would help people get through rough times as did she with Sad Machine's songs. _x000D_
_x000D_
The electric guitar that she is seen using is a Fender American Standard Stratocaster with the color of Sienna Sunburst._x000D_
_x000D_
_x000D_
Another Epilogue",1675,Bard,"{""hp"": 70, ""atk"": 71, ""mag"": 98, ""vit"": 71, ""spr"": 131, ""int"": 124, ""spd"": 100, ""lck"": 65}","{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""C"", ""Buffer"": ""S"", ""Debuffer"": ""S"", ""Defender"": ""D"", ""Specialist"": ""D""}","[""light""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""resist"", ""dark"": ""weak""}"
mal,32965,Hatsune Otonashi,Angel Beats!,6547,Anime,2,https://cdn.myanimelist.net/images/characters/12/383376.jpg,"Hatsune Otonashi was is diagnosed with an unknown illness and has been bedridden for two years. Within this period, Otonashi (Yuzuru) acts as her guardian, usually visiting her to give her manga to read and to keep her company. Compared to her brother, Hatsune enjoys studying and hanging out with her friends. However, her sickness kept her from going outside. She is also gifted by her brother's love, who despite having a meager income out of part-time jobs still has enough money to bring her comic books which she enjoys reading. Her gestures of gratitude, in turn, reassures him.",18,Healer,"{""hp"": 70, ""atk"": 59, ""mag"": 71, ""vit"": 71, ""spr"": 99, ""int"": 101, ""spd"": 68, ""lck"": 82}","{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""S"", ""Buffer"": ""S"", ""Debuffer"": ""C"", ""Defender"": ""D"", ""Specialist"": ""D""}","[""light""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""resist"", ""dark"": ""weak""}"
mal,24517,Shiori Sekine,Angel Beats!,6547,Anime,2,https://cdn.myanimelist.net/images/characters/3/121577.jpg,"Sekine and Irie are best friends and both are in the same band formed by Iwasawa and Hisako. She is the bassist. She is not a gifted musician like the rest of the band members but gives her best. Despite that, Hisako always acts as her senpai and teaches her 'dos and don'ts' in a band.",12,Trickster,"{""hp"": 60, ""atk"": 90, ""mag"": 96, ""vit"": 70, ""spr"": 68, ""int"": 82, ""spd"": 131, ""lck"": 131}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""S"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""dark""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""weak"", ""dark"": ""resist""}"
mal,24506,Shiina,Angel Beats!,6547,Anime,2,https://cdn.myanimelist.net/images/characters/5/96113.jpg,,572,Assassin,"{""hp"": 75, ""atk"": 130, ""mag"": 62, ""vit"": 66, ""spr"": 70, ""int"": 71, ""spd"": 138, ""lck"": 126}","{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""D"", ""Buffer"": ""D"", ""Debuffer"": ""D"", ""Defender"": ""D"", ""Specialist"": ""S""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""resist"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,24515,Yui,Angel Beats!,6547,Anime,3,https://cdn.myanimelist.net/images/characters/11/150391.jpg,"A young and cheerful girl with long black hair who looks no older than 10 years old. Kirito and Asuna found her in a forest in the 22nd floor of Aincrad. After taking care of her, she appears to have lost her memory. She calls Kirito and Asuna ""Papa"" and ""Mama"" due to having trouble pronouncing their names which is a side effect of the memory loss. They decided that they would go and search for her friends in the Starting City.",3111,Dancer,"{""hp"": 65, ""atk"": 96, ""mag"": 90, ""vit"": 65, ""spr"": 70, ""int"": 69, ""spd"": 126, ""lck"": 123}","{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""D"", ""Buffer"": ""S"", ""Debuffer"": ""S"", ""Defender"": ""D"", ""Specialist"": ""D""}","[""fire""]","{""fire"": ""resist"", ""water"": ""weak"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,24507,Yusa,Angel Beats!,6547,Anime,2,https://cdn.myanimelist.net/images/characters/12/97507.jpg,,36,Oracle,"{""hp"": 72, ""atk"": 55, ""mag"": 103, ""vit"": 71, ""spr"": 101, ""int"": 129, ""spd"": 98, ""lck"": 129}","{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""D"", ""Buffer"": ""S"", ""Debuffer"": ""D"", ""Defender"": ""D"", ""Specialist"": ""S""}","[""void""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""resist"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,158575,Hizume Arima,Anima Yell!,37206,Anime,3,https://cdn.myanimelist.net/images/characters/2/349447.jpg,,15,Dancer,"{""hp"": 72, ""atk"": 96, ""mag"": 93, ""vit"": 72, ""spr"": 68, ""int"": 73, ""spd"": 134, ""lck"": 128}","{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""D"", ""Buffer"": ""S"", ""Debuffer"": ""S"", ""Defender"": ""D"", ""Specialist"": ""D""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,158574,Kohane Hatoya,Anima Yell!,37206,Anime,3,https://cdn.myanimelist.net/images/characters/6/349442.jpg,"Age: 15_x000D_
Birthday: July 4",35,Dancer,"{""hp"": 69, ""atk"": 98, ""mag"": 91, ""vit"": 66, ""spr"": 68, ""int"": 67, ""spd"": 126, ""lck"": 129}","{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""D"", ""Buffer"": ""S"", ""Debuffer"": ""S"", ""Defender"": ""D"", ""Specialist"": ""D""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,158576,Uki Sawatari,Anima Yell!,37206,Anime,2,https://cdn.myanimelist.net/images/characters/11/349446.jpg,,18,Dancer,"{""hp"": 70, ""atk"": 107, ""mag"": 92, ""vit"": 66, ""spr"": 70, ""int"": 64, ""spd"": 125, ""lck"": 125}","{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""D"", ""Buffer"": ""S"", ""Debuffer"": ""S"", ""Defender"": ""D"", ""Specialist"": ""D""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
