mal_id,name,name_kanji,nicknames,about,image_url,favorites,series_type,series_mal_id
32965,Hatsune Otonashi,音無初音,,"Hatsune Otonashi was is diagnosed with an unknown illness and has been bedridden for two years. Within this period, Otonashi (Yuzuru) acts as her guardian, usually visiting her to give her manga to read and to keep her company. Compared to her brother, Hatsune enjoys studying and hanging out with her friends. However, her sickness kept her from going outside. She is also gifted by her brother's love, who despite having a meager income out of part-time jobs still has enough money to bring her comic books which she enjoys reading. Her gestures of gratitude, in turn, reassures him.",https://cdn.myanimelist.net/images/characters/12/383376.jpg,18,anime,6547
33065, Saitou,斎藤,Fish Saitou,"Saitou is a member of the Guild.  He is proficient in fishing, as well as in weapons.",https://cdn.myanimelist.net/images/characters/10/89658.jpg,1,anime,6547
24517,Shiori Sekine,関根しおり,,"Sekine and Irie are best friends and both are in the same band formed by Iwasawa and Hisako. She is the bassist. She is not a gifted musician like the rest of the band members but gives her best. Despite that, Hisako always acts as her senpai and teaches her 'dos and don'ts' in a band.",https://cdn.myanimelist.net/images/characters/3/121577.jpg,12,anime,6547
24506, Shiina,椎名,Shiinacchi|C7,"Shiina is a ""self-proclaimed female ninja"" who fights with traditional Japanese weapons such as dual-wielding kodachi and shuriken.

Shiina also wears the special uniform of the SSS, along with a long black scarf covering the bottom part of her face and her neck. Her skirt is slightly different from the usual, as it has two short slits which is probably to aid her in movement.

She usually puts up a tough and quiet front, but she is extremely fond of cute things, especially stuffed animals. 

She is able to sense when danger is coming. She is very strict in her training and would continue with her training even when she is needed to do something else. Shiina's training mostly consist of balancing objects such as broomsticks, scissors and mops on her fingertip, sometimes balancing one on each of her fingers simultaneously while doing something else. 

She also usually says the phrase ""how shallow-minded"" when she remarks on her colleagues' actions.",https://cdn.myanimelist.net/images/characters/5/96113.jpg,572,anime,6547
24509,T.K.,,,"""TK"" is a mysterious character. He likes to speak nonsensical English phrases, depending on the situation of the scene, even though he does not know English fluently. He saves the team many times and knows some Japanese but rarely speaks it. Regardless, he seems to understand what the others say to him. He is talented in almost anything (his forte, dancing). He is usually always dancing even while in a fight with his enemies. His real identity and his name is unknown, even to the SSS. Therefore they identify him as by a nickname he gives himself, ""TK.""

One particular trait of his is his inability to remain still, as he is in constant movement whenever he is not doing anything at all (although at times he can be seen not in constant movement).

Also, his catchphrase appears to be ""I kiss you!"", or ""Wild heaven"".",https://cdn.myanimelist.net/images/characters/10/91153.jpg,2328,anime,6547
24504, Takamatsu,高松,,"Takamatsu is a very calm and composed kind of a guy. He dislikes commotion and wants to avoid trouble as much as possible. His character is mysterious.



Takamatsu's weapons include a SIG SG 552 assault rifle and a Desert Eagle pistol, both of which availed him little in the events of episode 8.",https://cdn.myanimelist.net/images/characters/11/85509.jpg,45,anime,6547
32480, Takeyama,竹山,Christ,"A super genius hacker. Prefers to be called ""Christ.""",https://cdn.myanimelist.net/images/characters/5/92196.jpg,17,anime,6547
98107,Vice Principal,教師,,,https://cdn.myanimelist.net/images/characters/14/230845.jpg,1,anime,6547
24515,Yui,ユイ,,"Height: 163 cm

Yui loves to play her guitar. She is a member of Iwasawa and Hisako's band. She is full of life and life of the band itself. She wants to become a pro-musician.",https://cdn.myanimelist.net/images/characters/11/150391.jpg,3111,anime,6547
24507, Yusa,遊佐,,"Yusa is a girl with long blond hair tied into two pigtails secured in place by a red ribbon each. Just like most of the members of the SSS, Yusa wears the standard uniform of the group. She also wears brown stockings and black loafers.

She is also seen wearing an earpiece with a microphone attached to it or carrying a walkie-talkie. 

Yusa is an observer during the missions and her ability is transmitting information to help her team. She is a calm and gentle mannered girl. She also has a straight-forward and tsukkomi character. She doesn't show any emotion, and called scary by Hinata and Otonashi (in an omake). She also can't calm down without her headphone.",https://cdn.myanimelist.net/images/characters/12/97507.jpg,36,anime,6547
91277,Danshi A,男子A,,"The boy who wanted ""a way out"".

(Source: AniDB)",https://cdn.myanimelist.net/images/characters/6/219219.jpg,2,anime,10067
158575,Hizume Arima,有馬 ひづめ,,,https://cdn.myanimelist.net/images/characters/2/349447.jpg,15,anime,37206
158574,Kohane Hatoya,鳩谷 こはね,,"Age: 15
Birthday: July 4",https://cdn.myanimelist.net/images/characters/6/349442.jpg,35,anime,37206
158576,Uki Sawatari,猿渡 宇希,,,https://cdn.myanimelist.net/images/characters/11/349446.jpg,18,anime,37206
158577,Kotetsu Tatejima,舘島 虎徹,,,https://cdn.myanimelist.net/images/characters/7/349445.jpg,17,anime,37206
162663,Kana Ushiku,牛久 花和,,,https://cdn.myanimelist.net/images/characters/16/359787.jpg,10,anime,37206
165355,Basket Senpai,バスケ先輩,,,https://cdn.myanimelist.net/images/characters/10/365648.jpg,1,anime,37206
165004, Inukai,犬養先生,,,https://cdn.myanimelist.net/images/characters/13/365649.jpg,1,anime,37206
165357,Kateika-bu Buchou,家庭科部部長,,,https://cdn.myanimelist.net/images/characters/16/365650.jpg,1,anime,37206
165360,Tamako Nekoya,根古屋 珠子,,,https://cdn.myanimelist.net/images/characters/16/365651.jpg,1,anime,37206
165358,Akane Sawatari,猿渡 暁音,,,https://cdn.myanimelist.net/images/characters/5/365653.jpg,1,anime,37206
137663,Ren Ekoda,江古田 蓮,,"Always sleepy, she is a childhood friend of Hibiki. Her misfortune is that female of any species are overly attracted to her, thus always being chased around by female animals.",https://cdn.myanimelist.net/images/characters/2/374087.jpg,43,anime,31080
137662,Hibiki Hagyuu,萩生 響,,"Her misfortune causes her to get hopelessly lost at the smallest bit of direction. Hibiki is the childhood friend of Ren Ekoda, who she is also in love with.",https://cdn.myanimelist.net/images/characters/4/302614.jpg,16,anime,31080
137659,An Hanakoizumi,花小泉 杏,Hanako,Type of Misfortune: Bad Luck?,https://cdn.myanimelist.net/images/characters/9/302617.jpg,97,anime,31080
137660,Ruri Hibarigaoka,雲雀丘 瑠璃,Hibari,Type of Misfortune: Tragic Love,https://cdn.myanimelist.net/images/characters/11/302616.jpg,64,anime,31080
137661,Botan Kumegawa,久米川 牡丹,,Type of Misfortune: Poor Health,https://cdn.myanimelist.net/images/characters/5/302615.jpg,60,anime,31080
140728,Sakura Hanakoizumi,花小泉 桜,,Hanakoizumi Anne's mother.,https://cdn.myanimelist.net/images/characters/10/305026.jpg,1,anime,31080
138267, Kodaira,小平先生,,Teacher of happiness class.,https://cdn.myanimelist.net/images/characters/14/304008.jpg,4,anime,31080
141848,Saginomiya,鷺宮,,,https://cdn.myanimelist.net/images/characters/5/306925.jpg,1,anime,31080
141849,Tsubaki Sayama,狭山 椿,,,https://cdn.myanimelist.net/images/characters/16/306926.jpg,2,anime,31080
138268,Timothy,チモシー,,"A robotic rabbit butler who serves as a guide to the school.

(Source: Wikipedia)",https://cdn.myanimelist.net/images/characters/7/305747.jpg,18,anime,31080
40593,Naruko Anjou,安城 鳴子,Anaru,"Height: 165 cm (5'5"")
Weight: 53 kg  (116 lbs)
Starsign: Capricorn (stated in the anime by Jinta, her birthday was not revealed though)

Naruko is a childhood friend of Jinta and Menma. While she displays a cold attitude towards Jinta, she is secretly concerned for him. She is perhaps the closest to him at present and is enrolled the same school (although Jinta stopped attending school). Chiriko comments that Naruko has not changed over the years: she is still easily persuaded by everyone around her. Naruko seems to be popular in high school and gets along well with girls that Chiriko deems ""sluts."" 

While they have grown apart, Naruko seems to care deeply about her childhood friends. She works at a video game store and has a large collection of manga and video games herself. Because of this collection, she started reconnecting with Jinta and Poppo.",https://cdn.myanimelist.net/images/characters/10/121622.jpg,1364,anime,9989
40596,Tetsudou Hisakawa,久川 鉄道,Poppo,"Poppo is the first friend that Jinta reconnects with. As a child, Poppo was uncontrollably energetic and friendly and was always loyal to Jinta recognizing him as the leader of the group. These  traits have not changed. Presently, Jinta reunited with him when he was searching for Menma. He visited their old clubhouse and found that Poppo was living there. Poppo explains that he works part-time jobs to earn money. When he makes enough, he goes on trips around the world. Because of this, Poppo has not attended school in several years.

Poppo seems to have questionable interests: Jinta found several pornographic magazines upon entering the clubhouse. Poppo also seems to have an obsession for foreign girls, especially Vietnamese girls. Overall, he has a lewd personality.",https://cdn.myanimelist.net/images/characters/2/118996.jpg,621,anime,9989
40592,Meiko Honma,本間 芽衣子,Menma,"Birthday: September 18 
Blood type: A 
Height: 147cm 
Weight: 36kg 

Menma is a girl who suddenly appears several years after her death to Jinta and asks him to reunite their group of friends so her wish can be granted. Yet, she does not seem to remember what is her wish, but she knows she has to reunite her friends in order to remember. Despite being ""dead"", she is a very positive, energetic and lively person. According to Jinta, she is quite selfless and cries very often for others when they are hurt or upset, but not for herself. 
Jinta calls her ""the beast of the summer"" as he relates her to being a manifestation of his stress instead of a ghost girl.",https://cdn.myanimelist.net/images/characters/16/115711.jpg,5108,anime,9989
