mal_id,title,title_english,title_japanese,type,episodes,status,aired_from,aired_to,score,scored_by,rank,popularity,members,favorites,synopsis,image_url,genres,studios
9617,K-On! Movie,K-ON! The Movie,映画 けいおん！,Movie,1,Finished Airing,2011-12-03T00:00:00+00:00,,8.36,204720,240,757,347235,2940,"Graduation looms for the founding members of the Light Music Club. With only a few precious weeks of school left, the girls decide to make the most of it and plan a trip abroad. Hawaii, New York, Dubai—many destinations are suggested, but after a little help from the club's precious pet turtle, Ton-chan, London is chosen as the host of their next misadventure!

Yui Hirasawa, Mio Akiyama, Tsumugi Kotobuki, Ritsu Tainaka, and Azusa Nakano will visit famous landmarks, perform live music for Londoners, and eat all sorts of delicious food, all while stumbling clumsily from place to place. But the fun won't last forever, as heartfelt songs and goodbyes will be made as their high school days together come to a close. One thing is for certain though: the undeniable friendships these girls have formed is something that will carry on long after the final scene rolls.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/5/76233l.jpg,Award Winning|Comedy,Kyoto Animation
7791,K-On!!,K-ON! Season 2,けいおん!!,TV,26,Finished Airing,2010-04-07T00:00:00+00:00,2010-09-29T00:00:00+00:00,8.18,404151,438,300,733456,15015,"It is the new year, which means that the senior members of the Light Music Club are now third-years, with Azusa Nakano being the only second-year. The seniors soon realize that Azusa will be the only member left once they graduate and decide to recruit new members. Despite trying many methods of attracting underclassmen—handing out fliers, bringing people into the clubroom, and performing at the welcoming ceremony—there are no signs of anyone that plans to join.

While heading to the clubroom, Azusa overhears Yui Hirasawa say that the club is fine with only five people and that they can do many fun things together. Changing her mind, she decides that they do not need to recruit any members for the time being. 

K-On!! revolves around the members of the Light Music Club as they experience their daily high school life. From rehearsing for concerts to just messing around, they are ready to make their last year together an exciting one!

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/12/76121l.jpg,Award Winning|Comedy,Kyoto Animation
9734,K-On!!: Keikaku!,K-On!!: Plan!,けいおん!! 計画!,Special,1,Finished Airing,2011-03-16T00:00:00+00:00,,7.85,75040,968,1871,132638,247,"The summer holidays are coming to an end, but the girls from Houkago Tea Time want to take one more trip before their next semester starts. With countless travel destinations to choose from and as many preferences as there are club members, coming to an agreement seems far-flung.

Unable to reach a decision, they remember that they must first apply for new passports. As simple as it may sound, the routine visit to a government office and filing a form soon turns into an all-day adventure for Yui Hirasawa and the rest of the band.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/7/26965l.jpg,Comedy,Kyoto Animation
6862,K-On!: Live House!,K-ON! Live House!,けいおん! ライブハウス!,Special,1,Finished Airing,2010-01-19T00:00:00+00:00,,7.85,102692,969,1558,168883,287,"It is almost the end of the year, and Houkago Tea Time has been invited to participate in a live house on New Year's Eve! The iconic band members are Yui Hirasawa, the carefree guitarist who is enthusiastic to play music; Mio Akiyama, the shy bassist who gets embarrassed easily; Tsumugi Kotobuki, the gentle and sweet keyboardist who finds joy in normal activities; Ritsu Tainaka, the extroverted drummer who likes to tease Mio; and Azusa Nakano, the rhythm guitarist who is one year younger than the rest but slightly more mature.

Performing in the set gives the girls the rare opportunity to meet various people from different bands, including the one that invited them, Love Crysis. Will Houkago Tea Time be able to delight their audiences successfully?

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/9/15892l.jpg,Comedy,Kyoto Animation
52198,Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai,Kaguya-sama: Love is War -The First Kiss That Never Ends-,かぐや様は告らせたい -ファーストキッスは終わらない-,Movie,1,Finished Airing,2022-12-17T00:00:00+00:00,,8.73,190926,49,772,341180,2213,"After their first kiss, Kaguya Shinomiya and Miyuki Shirogane are left unsure where their relationship stands. The troubling uncertainty of whether they could be considered an official couple unleashes newfound problems as both Kaguya and Shirogane struggle to sort out their feelings.

While the lovestruck student council officers fret, the Christmas season rolls around, and romance is in the air. In the face of widespread tenderness, Kaguya and Shirogane must endure their affectionate battle of wits once more. Should they reconcile their feelings for one another, they may find themselves within reach of what they have both been longing for so long: true love.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1670/130060l.jpg,Comedy|Drama|Romance,A-1 Pictures
37999,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Kaguya-sama: Love is War,かぐや様は告らせたい～天才たちの恋愛頭脳戦～,TV,12,Finished Airing,2019-01-12T00:00:00+00:00,2019-03-30T00:00:00+00:00,8.4,1172352,208,51,1870205,41450,"At the renowned Shuchiin Academy, Miyuki Shirogane and Kaguya Shinomiya are the student body's top representatives. Ranked the top student in the nation and respected by peers and mentors alike, Miyuki serves as the student council president. Alongside him, the vice president Kaguya—eldest daughter of the wealthy Shinomiya family—excels in every field imaginable. They are the envy of the entire student body, regarded as the perfect couple.

However, despite both having already developed feelings for the other, neither are willing to admit them. The first to confess loses, will be looked down upon, and will be considered the lesser. With their honor and pride at stake, Miyuki and Kaguya are both equally determined to be the one to emerge victorious on the battlefield of love!

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1295/106551l.jpg,Comedy|Romance,A-1 Pictures
43608,Kaguya-sama wa Kokurasetai: Ultra Romantic,Kaguya-sama: Love is War -Ultra Romantic-,かぐや様は告らせたい-ウルトラロマンティック-,TV,13,Finished Airing,2022-04-09T00:00:00+00:00,2022-06-25T00:00:00+00:00,8.97,597752,14,167,1051630,32604,"The elite members of Shuchiin Academy's student council continue their competitive day-to-day antics. Council president Miyuki Shirogane clashes daily against vice-president Kaguya Shinomiya, each fighting tooth and nail to trick the other into confessing their romantic love. Kaguya struggles within the strict confines of her wealthy, uptight family, rebelling against her cold default demeanor as she warms to Shirogane and the rest of her friends.

Meanwhile, council treasurer Yuu Ishigami suffers under the weight of his hopeless crush on Tsubame Koyasu, a popular upperclassman who helps to instill a new confidence in him. Miko Iino, the newest student council member, grows closer to the rule-breaking Ishigami while striving to overcome her own authoritarian moral code.

As love further blooms at Shuchiin Academy, the student council officers drag their outsider friends into increasingly comedic conflicts.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1160/122627l.jpg,Comedy|Romance,A-1 Pictures
40591,Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen,Kaguya-sama: Love is War?,かぐや様は告らせたい？～天才たちの恋愛頭脳戦～,TV,12,Finished Airing,2020-04-11T00:00:00+00:00,2020-06-27T00:00:00+00:00,8.62,925881,90,98,1447054,18982,"After a slow but eventful summer vacation, Shuchiin Academy's second term is now starting in full force. As August transitions into September, Miyuki Shirogane's birthday looms ever closer, leaving Kaguya Shinomiya in a serious predicament as to how to celebrate it. Furthermore, the tenure of the school's 67th student council is coming to an end. Due to the council members being in different classes, the only time Kaguya and Miyuki have to be together will soon disappear, putting all of their cunning plans at risk.

A long and difficult election that will decide the fate of the new student council awaits, as multiple challengers fight for the coveted title of president.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1764/106659l.jpg,Comedy|Romance,A-1 Pictures
43609,Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen OVA,Kaguya-sama: Love is War OVA,かぐや様は告らせたい？ ～天才たちの恋愛頭脳戦～ OVA,OVA,1,Finished Airing,2021-05-19T00:00:00+00:00,,7.58,137791,1709,1062,251617,585,"What do Shuchiin Academy's model students do outside of their student council duties? After a visit to the swimming pool, Kaguya Shinomiya and Chika Fujiwara take to the showers to wash themselves off. When Chika accidentally drops a bar of soap, the two find themselves in a rather slippery mishap. 

Meanwhile, Miyuki Shirogane and Yuu Ishigami examine a discarded pornographic magazine—its content bearing an uncanny resemblance to the other student council members. Later on, an intense fried rice cook-off commences as Chika and Miko Iino seek to crown a master chef amongst the council. 

These eccentric activities reveal a side of the student council that has never been seen before!

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1027/115055l.jpg,Comedy|Romance|Ecchi,A-1 Pictures
59402,Kakkou no Iinazuke Season 2,A Couple of Cuckoos Season 2,カッコウの許嫁 Season2,TV,12,Currently Airing,2025-07-08T00:00:00+00:00,2025-09-23T00:00:00+00:00,6.91,4560,4880,3419,50382,215,"A lot has happened for Nagi Umino and Erika Amano: they were swapped at birth, learned of their engagement, and have started living under the same roof. The two now share their home with Nagi's sister, Sachi, and his crush, Hiro Segawa. Despite this unusual domestic situation and frequent quarreling, the group is beginning to settle into a life together.

However, the return of Nagi's childhood friend Ai Mochizuki to Japan complicates things. Ai suddenly declares her intention to marry Nagi, and although he turns her down, she is committed to having him all to herself. Now with four girls around, each with their own thoughts about him, Nagi must figure out his own feelings and the best way forward.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1551/150517l.jpg,Comedy|Romance,Okuruto Noboru
