source_type,source_id,name,english_name,creator,media_type,image_link,genres,synopsis,favorites,members,score,processed_at
mal_manga,133532,Futago no Danjo ga Wakaranai,,"{""author"": ""Abe, Hanajirou"", ""serialization"": ""Shounen Magazine Edge""}",manga,https://cdn.myanimelist.net/images/manga/1/254814l.jpg,Comedy|Romance|Crossdressing,"Takushi Hatsujou had played with a twin brother and sister when they were all kids, and he fell in love with the sister, culminating in his asking for her hand in marriage when they grew up, to which she agreed. However, they were torn apart for 10 years until Takushi is finally able to get his grandfather's permission to marry her. When they finally reunite, he is surprised to find they both look like girls. Although he knows one of them is cross-dressing, he can't tell which is a guy and which is a girl.

(Source: MU)",3,987,6.17,2025-11-13 19:27:52
mal_manga,23282,Himitsu no Akuma-chan,Secret Devil-chan,"{""author"": ""Emu"", ""serialization"": ""WAaI!""}",manga,https://cdn.myanimelist.net/images/manga/2/137687l.jpg,Comedy|Supernatural|Ecchi|Crossdressing|Mythology,"Sou Kurosaki has one goal on his mind: to lose his virginity. Sou is fed up with his love interests constantly being stolen by his childhood friend Kazushi Haita, who mocks his declaration of finding a much better girl than the ones Haita has stolen by stating that Sou would have to find a non-human girl. Deciding to do just that, Sou seeks out some otherworldly beauty to attain his goal.

After several attempts, the boy manages to summon the succubus Kogure Deimon, but soon realizes that the attractive red-haired girl he summoned is actually a boy. Quickly making his escape, he rushes home, only to find that his so-called cousin—who turns out to be Kogure—is staying over for an undisclosed amount of time. Unable to return to his world until his duty is fulfilled, Kogure integrates himself into Sou's daily life, determined to take his virginity by any means necessary.

[Written by MAL Rewrite]",92,11486,6.86,2025-11-13 19:27:52
mal_manga,113912,Hino-san no Baka,,"{""author"": ""Kinniku\u2606Tarou"", ""serialization"": ""Ganma!""}",manga,https://cdn.myanimelist.net/images/manga/2/219126l.jpg,Comedy|Girls Love|School,"Class president and overall good girl Koguma is concerned that her classmate Hino often skips classes by spending her time behind one of the school buildings. Koguma feels it's her duty to guide Hino down a better path, even if it means going along with Hino's unusual requests.

(Source: MU)",141,9810,7.4,2025-11-13 19:27:52
mal_manga,129635,Houkago,After School,"{""author"": ""Oshima, Towa|Ooshima, Tomo"", ""serialization"": """"}",manga,https://cdn.myanimelist.net/images/manga/2/279698l.jpg,Girls Love|Erotica|School,"Ichika Kamisato is so beautiful with long lashes and pink lips, Shiine Hakozaki can't help but admire her from afar and keep it that way. 
But when Shiine loses a battle of rock-paper-scissors and is nominated as class rep, she can't believe that the other class rep is none other then Ichika herself! Shiine could already die happy. 

But when the girls finally get to talking for the first time, a small white lie on Shiine's part turns into something Shiine couldn't have imagined in a million years! An afterschool lesson that no one else must see...

(Source: MU)",5,1100,7.41,2025-11-13 19:27:52
mal_manga,133956,Ikemen Joshi to Josou Danshi,,"{""author"": ""TADD"", ""serialization"": """"}",manga,https://cdn.myanimelist.net/images/manga/2/244968l.jpg,Comedy|Romance|Crossdressing,"While cross-dressing, I was hit on by a handsome guy, except he wasn't actually a handsome guy!",34,4806,7.12,2025-11-13 19:27:52
mal_manga,169430,Inaho-kun wa Nise Kanojo no Hazu nanoni,Inaho-kun Is Supposed to Be a Fake Sweetheart,"{""author"": ""Tokonoma"", ""serialization"": ""Comic Earth\u2606Star""}",manga,https://cdn.myanimelist.net/images/manga/2/314796l.jpg,Boys Love|Comedy|Crossdressing|School,"Shintarou Mori, a high school freshman, is teased by those around him for wanting to spend his youth getting a girlfriend and having a sparkly high school experience. His classmate Inaho Sawatari is at the top of the class and regarded as a peerless beauty. The two of them shouldn't even be interacting, but when they're inadvertently mistaken for a couple, Inaho proposes: ""How about we pretend we're really dating?"" They publicly become lovers, but it turns out the most beautiful girl in the school was really an overly cute boy...!

(Source: Earth Star Entertainment, translated)",6,1055,6.56,2025-11-13 19:27:52
mal_manga,37403,Josei Danshi,,"{""author"": ""Kenmotsu, Chiyo"", ""serialization"": ""Gangan Online""}",manga,https://cdn.myanimelist.net/images/manga/2/73275l.jpg,Comedy|Romance|Slice of Life|Ecchi|Crossdressing|Music,"Three girls want to make a girls-only band, but they need a singer. This one cute voice turns out to be from a boy! What will happen when this boy gets involved with them?

(Source: MU)",9,2310,6.82,2025-11-13 19:27:52
mal_manga,165371,Josou Danshi wa Skirt wo Nugitai!,,"{""author"": ""Shinagire"", ""serialization"": ""Ultra Jump""}",manga,https://cdn.myanimelist.net/images/manga/1/306898l.jpg,Comedy|Crossdressing|School,"Uichirou, a junior high school boy, harbors a secret he cannot share with his childhood friend, Tama-chan. He has been cross-dressing for her because she has a phobia of men. This is a thrilling yet agonizing comedy about a boy who cross-dresses for the girl he loves!

(Source: Shueisha, translated)",7,1732,7.18,2025-11-13 19:27:52
mal_manga,148802,Josou shite Off-kai ni Sanka shitemita.,I Cross-Dressed for the IRL Meetup,"{""author"": ""Kurano"", ""serialization"": ""Twi Sirius""}",manga,https://cdn.myanimelist.net/images/manga/1/264744l.jpg,Comedy|Crossdressing,"""Cocoa"" has made three best friends in her monthly meetup group, where girls get together every month to quell their sweet tooths by meeting up at the cutest and trendiest new dessert cafes. Cocoa is in it for the sweets—really!—but she's also harboring a few secrets: Not only does Cocoa have a crush on another one of the girls in the group, Opera, but she's actually a guy named Satoshi who's been cross-dressing in order to attend the all-girl group! During one meetup, things come to a head when Opera discovers that Cocoa is cross-dressing—and to Cocoa's surprise, Opera confesses that he is too! But Cocoa realizes that his attraction to Opera is more than clothing-deep, and as the two grow closer, they'll learn more about each other—and their own selves—than they could have ever imagined.

(Source: Kodansha USA)",8,1345,6.95,2025-11-13 19:27:52
mal_manga,176669,Kawaibara-senpai wa Saotome-kun ga Suki!,,"{""author"": ""Ceramic"", ""serialization"": ""Comic Cune""}",manga,https://cdn.myanimelist.net/images/manga/1/327136l.jpg,Romance|Crossdressing|School,,2,676,6.85,2025-11-13 19:27:52
mal_manga,144002,Kawaii kara Giri Yuruseru,I'm Cute Enough to Get Away with It!,"{""author"": ""Mocoyama, Jin"", ""serialization"": ""MangaONE""}",manga,https://cdn.myanimelist.net/images/manga/2/257271l.jpg,Comedy|Romance|Ecchi|Crossdressing|School,"16-year-old shut-in Yoruhiko's twin sister, Akane, ends up in a coma after getting into an accident. Not wanting to ruin her perfect attendance, Yoruhiko decides to continue her record by going to school in her place. But, in order to do so, he must disguise himself as her and attend an all-girls boarding school! How will former recluse Yoruhiko keep up his act when surrounded by his sister's friends and roommate?

(Source: Comikey Media)",1,803,6.48,2025-11-13 19:27:52
mal_manga,163016,Koibumi to 13-sai no Actress,,"{""author"": ""Jaga"", ""serialization"": ""Comic Fuz""}",manga,https://cdn.myanimelist.net/images/manga/1/289183l.jpg,Drama|Showbiz,"Fumi Isshiki works as an accountant at an entertainment agency. One day, he is transferred to the management department, where Ayano Haga, a 13-year-old child actress, seems to take a liking to him...?

Although she is just a child, she acts more mature than most adults. A dramatic story woven between a professional child actress and her manager!

(Source: Houbunsha, translated)",20,2671,7.34,2025-11-13 19:27:52
mal_manga,125746,Koisuru (Otome) no Tsukurikata,I Think I Turned My Childhood Friend Into a Girl,"{""author"": ""Banjou, Azusa"", ""serialization"": ""Comic POOL""}",manga,https://cdn.myanimelist.net/images/manga/2/234259l.jpg,Boys Love|Comedy|Crossdressing|School,"Kenshirou Midou is a popular student who harbors a secret: despite being a boy, he has always loved the art of cosmetics. Because of his efforts to keep this low profile, only his sisters and Hiura Mihate, a childhood friend, know his hidden obsession. Apart from his siblings, Hiura is Kenshirou's only hope at realizing his potential.

Kenshirou begs Hiura to let him practice applying makeup on him, and when Hiura finally succumbs to his request, the drastic transformation shocks Kenshirou. From the appearance of a dull, slender boy to a charming petite girl, Hiura's new look evokes something in Kenshirou.

On the other hand, Hiura has had feelings for Kenshirou long before his dramatic change. Often watching from the sidelines, Hiura thinks that a romantic relationship with him is beyond his reach. But with the revelation of Kenshirou's unusual hobby, Hiura remains optimistic and decides to devote himself to his friend's passion. As their affection for one another intensifies, the pair slowly develops an unbreakable bond.

[Written by MAL Rewrite]",457,14691,7.81,2025-11-13 19:27:52
mal_manga,115110,Kyou kara Ore wa Loli no Himo!,,"{""author"": ""Henreader|Akatsuki, Yuki"", ""serialization"": ""Young Champion Retsu""}",manga,https://cdn.myanimelist.net/images/manga/2/215492l.jpg,Comedy|Romance|Ecchi|Harem,"Haru Tendou dreams of debuting as a manga artist, but there's one problem: he has no clue what makes a good story aside from busty women! After his latest manuscript is rejected, Haru encounters fifth-grade student Touka Nijou—a devoted, super-rich fan who embraces Haru's debauchery and wants his work worshipped by everyone. Upon learning of his predicament, Touka offers to take Haru under her wing and help him realize his dreams. However, little does she know that the person she invited into her home would be an absolute, shameless mooch!

With a heavy burden lifted off his shoulders, Haru now struggles to choose between working on his manga or being spoiled by Touka and her rich friends, Chizuru Tanzawa and Sana Komori. But this trio of lolis has its own secret agenda, one that even their credit cards cannot solely determine. It's time for them to compete with each other to see who can be Haru's only sugar loli!

From famous doujin artist Henreader, creator of the infamous Onnanoko Party, comes one of his first forays into serialized manga with Kyou kara Ore wa Loli no Himo!

[Written by MAL Rewrite]",38,4157,6.36,2025-11-13 19:27:52
